Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status)	Revised Source Niche	Revised_Collection_Year	Classification	Source Niche	Source Type	Source Details	Collection Year	Collection Month	Collection Day	Collection Time	Continent	Country	Region	District	City	Post Code	Latitude	Longitude	Lab Contact	Species	Serological Group	Serotype	EcoR Cluster	Path/Nonpath	Simple Patho	Simple Disease	Comment	Bio Project ID	Project ID	Disease	Sample ID	Secondary Sample ID	Date Entered	Release Date	Barcode	Status	Coverage	N50	Length	Species_1	Contig Number(>=200 bp)	Low Quality Bases	Version	Assembly barcode	HC0 (indistinguishable)	HC2	HC5	HC10	HC20	HC50	HC100	HC200	HC400	HC1100 (cgST Cplx)	HC1500	HC2000	HC2350 (subsp.)			Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status)	Revised Source Niche	Revised_Collection_Year	Classification
ESC_DA5453AA	HICF1	SRR3050845;ILLUMINA;Paired;;SRX1499407	Human	2008	SEPEC	Human	Human	Homo sapiens; Blood	2008	9	NA	NA	Europe	United Kingdom	England	Oxfordshire	Oxford	NA	51.75	-1.26	University of Oxford	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA306133	SRP067738	NA	SAMN04357496	SRS1221399	1/7/16	5/1/16	ESC_DA5453AA	Assembled	64	515527	5314276	Escherichia coli / Shigella;100.0%	70	2579	3.41	ESC_HA4979AA_AS	25297	25297	25297	25297	25297	25297	1655	44	44	44	44	1	1								
ESC_DA9304AA	WU43	SRR1610071;ILLUMINA;Paired;;SRX730694	Human	2010	NA	Human	Human	de-identified patient sample	2010	1	NA	NA	North America	United States	Missouri	NA	Saint Louis	NA	38.6	-90.2	Washington University	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA261540	SRP048823	NA	SAMN03074793	SRS719888	1/7/16	10/10/15	ESC_DA9304AA	Assembled	74	113203	5006171	Escherichia coli / Shigella;98.23%	161	9691	3.41	ESC_HA2055AA_AS	23504	23504	23504	23504	23504	3702	55	55	44	44	44	1	1								
ESC_DA9458AA	C525	SRR1508898;ILLUMINA;Paired;;SRX647861	Human	2010	ExPEC	Human	Human	Homo sapiens; Blood or urine	2010	11	NA	NA	Asia	Nepal	NA	NA	NA	NA	27.4	85.19	University of Oxford	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA253300	SRP043586	NA	SAMN02885312	SRS655129	1/7/16	8/10/14	ESC_DA9458AA	Assembled	68	185531	5212492	Escherichia coli / Shigella;96.22%	128	1988	3.41	ESC_HA1968AA_AS	23430	23430	23430	23430	10861	9859	9859	6624	44	44	44	1	1								
ESC_EA1687AA	MOD1-EC6794	SRR3957107;ILLUMINA;Paired;300;SRX1981167	Bovine	1995	Faecal	Livestock	NA	"bovine, cow-Intestine-Small"	1995	1	NA	NA	North America	United States	Pennsylvania	NA	NA	NA	NA	NA	FDA Center for Food Safety and Applied Nutrition	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA230969	SRP058582	NA	SAMN04992142	SRS1588611	28/7/16	1/1/15	ESC_EA1687AA	Assembled	85	183619	5178132	Escherichia coli / Shigella;97.33%	116	3664	3.51	ESC_HA7812AA_AS	27980	27980	27980	27980	27980	27980	27980	4252	44	44	44	1	1								
ESC_EA2192AA	MOD1-EC6853	SRR3972152;ILLUMINA;Paired;300;SRX1984101	Environment	1996	Faecal	Wild Animal	Primate	primate-Intestine	1996	7	NA	NA	North America	United States	Florida	NA	NA	NA	NA	NA	FDA Center for Food Safety and Applied Nutrition	Escherichia coli	NA	O18	NA	NA	NA	NA	NA	PRJNA230969	SRP058582	NA	SAMN04992219	SRS1589777	29/7/16	1/1/15	ESC_EA2192AA	Assembled	137	159586	5243209	Escherichia coli / Shigella;100.0%	114	3263	3.51	ESC_HA7931AA_AS	28066	28066	28066	28066	28066	28066	28066	44	44	44	44	1	1								
ESC_EA2205AA	MOD1-EC6834	SRR3972133;ILLUMINA;Paired;300;SRX1984050	Bovine	1996	Faecal	Livestock	Bovine	"bovine, cow-Feces"	1996	6	NA	NA	North America	United States	Michigan	NA	NA	NA	NA	NA	FDA Center for Food Safety and Applied Nutrition	Escherichia coli	NA	O2	NA	NA	NA	NA	NA	PRJNA230969	SRP058582	NA	SAMN04992200	SRS1589753	29/7/16	1/1/15	ESC_EA2205AA	Assembled	97	145965	5142440	Escherichia coli / Shigella;95.44%	92	4484	3.51	ESC_HA7918AA_AS	28050	28050	28050	28050	28050	28050	28050	28050	1108	44	44	1	1								
ESC_EA2279AA	MOD1-EC6705	SRR3987656;ILLUMINA;Paired;300;SRX1988987	Human	1993	UPEC	Human	Human	Homo sapiens; homo sapiens-Urine	1993	1	NA	NA	North America	United States	Texas	NA	NA	NA	NA	NA	FDA Center for Food Safety and Applied Nutrition	Escherichia coli	NA	O2	NA	NA	NA	NA	NA	PRJNA230969	SRP058582	NA	SAMN04992535	SRS1592741	30/7/16	1/1/15	ESC_EA2279AA	Assembled	165	216756	5131717	Escherichia coli / Shigella;97.95%	118	2071	3.51	ESC_HA8279AA_AS	28346	28346	28346	28346	28346	3702	55	55	44	44	44	1	1								
ESC_EA2287AA	MOD1-EC6695	SRR3987646;ILLUMINA;Paired;300;SRX1988978	Human	1992	SEPEC	Human	Human	Homo sapiens; homo sapiens-Blood	1992	10	NA	NA	North America	United States	Massachusetts	NA	NA	NA	NA	NA	FDA Center for Food Safety and Applied Nutrition	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA230969	SRP058582	NA	SAMN04992525	SRS1592732	30/7/16	1/1/15	ESC_EA2287AA	Assembled	108	151552	5003313	Escherichia coli / Shigella;100.0%	94	4895	3.51	ESC_HA8271AA_AS	28338	28338	28338	28338	28338	28338	55	55	44	44	44	1	1								
ESC_EA2328AA	MOD1-EC6651	SRR3987588;ILLUMINA;Paired;300;SRX1988916	Human	1991	Faecal	Human	Human	Homo sapiens; homo sapiens-Feces	1991	2	NA	NA	Asia	Saudi Arabia	NA	NA	NA	NA	NA	NA	FDA Center for Food Safety and Applied Nutrition	Escherichia coli	NA	O2	NA	NA	NA	NA	NA	PRJNA230969	SRP058582	NA	SAMN04992481	SRS1592671	30/7/16	1/1/15	ESC_EA2328AA	Assembled	60	108869	5209181	Escherichia coli / Shigella;96.29%	140	8072	3.51	ESC_HA8230AA_AS	28304	28304	28304	28304	28304	4847	55	55	44	44	44	1	1								
ESC_EA2531AA	MOD1-EC6049	SRR3988044;ILLUMINA;Paired;300;SRX1989451	Human	2010	Faecal	Human	Human	feces	2010	6	NA	NA	North America	Norway	NA	NA	NA	NA	NA	NA	FDA Center for Food Safety and Applied Nutrition	Escherichia coli	NA	O1:H7	NA	NA	NA	NA	NA	PRJNA230969	SRP058582	NA	SAMN05439463	SRS1593188	29/7/16	1/1/15	ESC_EA2531AA	Assembled	95	174142	5107937	Escherichia coli / Shigella;100.0%	110	2987	3.51	ESC_HA8540AA_AS	27542	27542	27542	27542	27542	27542	55	55	44	44	44	1	1								
ESC_EA2702AA	MOD1-EC5969	SRR3987725;ILLUMINA;Paired;300;SRX1989148	Bovine	2009	ExPEC	Livestock	Bovine	spleen	2009	6	NA	NA	North America	United States	Pennsylvania	NA	NA	NA	NA	NA	FDA Center for Food Safety and Applied Nutrition	Escherichia coli	NA	O2:H4	NA	NA	NA	NA	NA	PRJNA230969	SRP058582	NA	SAMN05439394	SRS1592895	29/7/16	1/1/15	ESC_EA2702AA	Assembled	81	184576	5501297	Escherichia coli / Shigella;96.05%	149	2405	3.51	ESC_HA8369AA_AS	27328	27328	27328	27328	27328	27328	27328	1592	44	44	44	1	1								
ESC_EA3031AA	MOD1-EC5860	SRR3993864;ILLUMINA;Paired;300;SRX1994916	Canine	1984	UPEC	Companion Animal	NA	urine	1984	11	NA	NA	North America	United States	Florida	NA	NA	NA	NA	NA	FDA Center for Food Safety and Applied Nutrition	Escherichia coli	NA	O1	NA	NA	NA	NA	NA	PRJNA230969	SRP058582	NA	SAMN05468050	SRS1597489	2/8/16	1/1/15	ESC_EA3031AA	Assembled	80	216811	5021467	Escherichia coli / Shigella;94.44%	60	1262	3.51	ESC_HA9073AA_AS	28644	28644	28644	28644	28644	55	55	55	44	44	44	1	1								
ESC_EA4691AA	3-S1R	SRR4067507;ILLUMINA;Paired;;SRX2054711	Human	2008	Faecal	Human	Human	Homo sapiens; human faeces	2008	NA	NA	NA	Oceania	Australia	New South Wales	NA	Sydney	NA	NA	NA	University of Melbourne	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA335932	SRP082992	NA	SAMN05567342	SRS1646783	2/9/16	1/9/16	ESC_EA4691AA	Assembled	112	383834	5253617	Escherichia coli / Shigella;100.0%	135	3738	3.51	ESC_IA0816AA_AS	29936	29936	29936	29936	10747	55	55	55	44	44	44	1	1								
ESC_EA4703AA	22.1-R1	SRR4067495;ILLUMINA;Paired;;SRX2054699	Human	2010	Faecal	Human	Human	Homo sapiens; human faeces	2010	NA	NA	NA	Oceania	Australia	New South Wales	NA	Sydney	NA	NA	NA	University of Melbourne	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA335932	SRP082992	NA	SAMN05567347	SRS1646771	2/9/16	1/9/16	ESC_EA4703AA	Assembled	124	204877	5212449	Escherichia coli / Shigella;98.51%	122	1792	3.51	ESC_IA0804AA_AS	29990	29990	4005	4005	4005	1104	1104	1104	44	44	44	1	1								
ESC_EA4706AA	14.2-R2	SRR4067492;ILLUMINA;Paired;;SRX2054696	Human	2009	Faecal	Human	Human	Homo sapiens; human faeces	2009	NA	NA	NA	Oceania	Australia	New South Wales	NA	Sydney	NA	NA	NA	University of Melbourne	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA335932	SRP082992	NA	SAMN05567346	SRS1646768	2/9/16	1/9/16	ESC_EA4706AA	Assembled	104	177665	5257410	Escherichia coli / Shigella;100.0%	161	6568	3.51	ESC_IA0801AA_AS	29945	29945	29936	29936	10747	55	55	55	44	44	44	1	1								
ESC_EA5299AA	185854	SRR4184715;ILLUMINA;Paired;;SRX2143278	Human	2015	NA	Human	Human	Human; Homo sapiens	2015	10	NA	NA	Europe	United Kingdom	NA	NA	NA	NA	NA	NA	Public Health England	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA315192	SRP071789	NA	SAMN05735286	SRS1674813	9/9/16	8/9/16	ESC_EA5299AA	Assembled	51	268873	5103644	Escherichia coli / Shigella;100.0%	70	2017	3.51	ESC_IA1449AA_AS	30434	30434	30434	30434	30434	55	55	55	44	44	44	1	1								
ESC_EA5882AA	MOD1-EC728	SRR4263656;ILLUMINA;Paired;300;SRX2176050	Human	1985	SEPEC	Human	Human	Homo sapiens; blood	1985	NA	NA	NA	North America	United States	Washington	NA	NA	NA	NA	NA	FDA Center for Food Safety and Applied Nutrition	Escherichia coli	NA	O2:K1:H7	NA	NA	NA	NA	NA	PRJNA230969	SRP058582	NA	SAMN05591695	SRS1703344	20/9/16	1/1/15	ESC_EA5882AA	Assembled	94	162802	5338948	Escherichia coli / Shigella;99.06%	194	4925	3.51	ESC_IA2269AA_AS	30978	30978	30978	30978	30978	30978	30978	8375	44	44	44	1	1								
ESC_EA5887AA	MOD1-EC723	SRR4263651;ILLUMINA;Paired;300;SRX2176045	Human	1985	SEPEC	Human	Human	Homo sapiens; blood	1985	NA	NA	NA	North America	United States	Washington	NA	NA	NA	NA	NA	FDA Center for Food Safety and Applied Nutrition	Escherichia coli	NA	O1:K1:H7	NA	NA	NA	NA	NA	PRJNA230969	SRP058582	NA	SAMN05591656	SRS1703339	20/9/16	1/1/15	ESC_EA5887AA	Assembled	119	282192	5158925	Escherichia coli / Shigella;95.35%	99	2852	3.51	ESC_IA2264AA_AS	30927	30927	30927	30927	10747	55	55	55	44	44	44	1	1								
ESC_EA5889AA	MOD1-EC721	SRR4263649;ILLUMINA;Paired;300;SRX2176043	Human	1985	SEPEC	Human	Human	Homo sapiens; blood	1985	NA	NA	NA	North America	United States	Washington	NA	NA	NA	NA	NA	FDA Center for Food Safety and Applied Nutrition	Escherichia coli	NA	O18Ac:K1:H7	NA	NA	NA	NA	NA	PRJNA230969	SRP058582	NA	SAMN05591658	SRS1703337	20/9/16	1/1/15	ESC_EA5889AA	Assembled	112	196584	5144827	Escherichia coli / Shigella;98.65%	97	2422	3.51	ESC_IA2262AA_AS	30929	30929	30929	30929	30929	22501	1107	44	44	44	44	1	1								
ESC_EA5894AA	MOD1-EC715	SRR4263644;ILLUMINA;Paired;300;SRX2176038	Human	1985	SEPEC	Human	Human	Homo sapiens; blood	1985	NA	NA	NA	North America	United States	Washington	NA	NA	NA	NA	NA	FDA Center for Food Safety and Applied Nutrition	Escherichia coli	NA	O2:K1:H7	NA	NA	NA	NA	NA	PRJNA230969	SRP058582	NA	SAMN05591664	SRS1703331	20/9/16	1/1/15	ESC_EA5894AA	Assembled	92	282245	5092300	Escherichia coli / Shigella;100.0%	73	1073	3.51	ESC_IA2257AA_AS	30979	30979	30979	30979	30979	3702	55	55	44	44	44	1	1								
ESC_EA5912AA	MOD1-EC696	SRR4262586;ILLUMINA;Paired;300;SRX2176019	Human	1985	SEPEC	Human	Human	Homo sapiens; blood	1985	NA	NA	NA	North America	United States	Washington	NA	NA	NA	NA	NA	FDA Center for Food Safety and Applied Nutrition	Escherichia coli	NA	O1:K1:H7	NA	NA	NA	NA	NA	PRJNA230969	SRP058582	NA	SAMN05591533	SRS1703313	20/9/16	1/1/15	ESC_EA5912AA	Assembled	86	203996	5337152	Escherichia coli / Shigella;89.18%	75	2116	3.51	ESC_IA2239AA_AS	30904	30904	30904	30904	30904	30904	55	55	44	44	44	1	1								
ESC_EA5918AA	MOD1-EC690	SRR4261933;ILLUMINA;Paired;300;SRX2176013	Human	1985	SEPEC	Human	Human	Homo sapiens; blood	1985	NA	NA	NA	North America	United States	Washington	NA	NA	NA	NA	NA	FDA Center for Food Safety and Applied Nutrition	Escherichia coli	NA	O1:K1:H7	NA	NA	NA	NA	NA	PRJNA230969	SRP058582	NA	SAMN05591539	SRS1703307	20/9/16	1/1/15	ESC_EA5918AA	Assembled	68	407132	5074049	Escherichia coli / Shigella;100.0%	62	2084	3.51	ESC_IA2233AA_AS	30905	30905	30905	30905	30905	9592	55	55	44	44	44	1	1								
ESC_EA5925AA	MOD1-EC678	SRR4261196;ILLUMINA;Paired;300;SRX2176006	Human	1985	SEPEC	Human	Human	Homo sapiens; blood	1985	NA	NA	NA	North America	United States	Washington	NA	NA	NA	NA	NA	FDA Center for Food Safety and Applied Nutrition	Escherichia coli	NA	O1:K1:H7	NA	NA	NA	NA	NA	PRJNA230969	SRP058582	NA	SAMN05591551	SRS1703300	20/9/16	1/1/15	ESC_EA5925AA	Assembled	129	226018	5106884	Escherichia coli / Shigella;100.0%	95	2127	3.51	ESC_IA2226AA_AS	30866	30866	30866	30866	29665	9592	55	55	44	44	44	1	1								
ESC_EA5926AA	MOD1-EC677	SRR4261195;ILLUMINA;Paired;300;SRX2176005	Human	1985	SEPEC	Human	Human	Homo sapiens; blood	1985	NA	NA	NA	North America	United States	Washington	NA	NA	NA	NA	NA	FDA Center for Food Safety and Applied Nutrition	Escherichia coli	NA	K1:H7	NA	NA	NA	NA	NA	PRJNA230969	SRP058582	NA	SAMN05591552	SRS1703299	20/9/16	1/1/15	ESC_EA5926AA	Assembled	144	188273	5031904	Escherichia coli / Shigella;100.0%	88	1103	3.51	ESC_IA2225AA_AS	30867	30867	30867	30867	1678	1678	55	55	44	44	44	1	1								
ESC_EA5930AA	MOD1-EC670	SRR4261107;ILLUMINA;Paired;300;SRX2176001	Human	1985	SEPEC	Human	Human	Homo sapiens; blood	1985	NA	NA	NA	North America	United States	Washington	NA	NA	NA	NA	NA	FDA Center for Food Safety and Applied Nutrition	Escherichia coli	NA	O1:K1:H7	NA	NA	NA	NA	NA	PRJNA230969	SRP058582	NA	SAMN05591559	SRS1703295	20/9/16	1/1/15	ESC_EA5930AA	Assembled	87	358821	5061964	Escherichia coli / Shigella;100.0%	73	1563	3.51	ESC_IA2221AA_AS	30941	30941	30941	30941	30941	9592	55	55	44	44	44	1	1								
ESC_EA5931AA	MOD1-EC669	SRR4261001;ILLUMINA;Paired;300;SRX2176000	Human	1985	SEPEC	Human	Human	Homo sapiens; blood	1985	NA	NA	NA	North America	United States	Washington	NA	NA	NA	NA	NA	FDA Center for Food Safety and Applied Nutrition	Escherichia coli	NA	O2:K1:H7	NA	NA	NA	NA	NA	PRJNA230969	SRP058582	NA	SAMN05591560	SRS1703294	20/9/16	1/1/15	ESC_EA5931AA	Assembled	80	282308	5182575	Escherichia coli / Shigella;100.0%	88	2418	3.51	ESC_IA2220AA_AS	30949	30949	30949	30949	30949	3702	55	55	44	44	44	1	1								
ESC_EA5935AA	MOD1-EC665	SRR4260477;ILLUMINA;Paired;300;SRX2175996	Human	1985	SEPEC	Human	Human	Homo sapiens; blood	1985	NA	NA	NA	North America	United States	Washington	NA	NA	NA	NA	NA	FDA Center for Food Safety and Applied Nutrition	Escherichia coli	NA	O18Ac:K5:H-	NA	NA	NA	NA	NA	PRJNA230969	SRP058582	NA	SAMN05591564	SRS1703290	20/9/16	1/1/15	ESC_EA5935AA	Assembled	95	282249	5135312	Escherichia coli / Shigella;100.0%	87	1664	3.51	ESC_IA2216AA_AS	30955	30955	30955	30955	30955	3702	55	55	44	44	44	1	1								
ESC_FA0428AA	282455	SRR4788217;ILLUMINA;Paired;;SRX2318421	Human	2016	NA	Human	Human	Human; Homo sapiens	2016	7	NA	NA	Europe	United Kingdom	NA	NA	NA	NA	NA	NA	Public Health England	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA315192	SRP071789	NA	SAMN05966727	SRS1775016	3/11/16	3/11/16	ESC_FA0428AA	Assembled	81	175799	5126583	Escherichia coli / Shigella;100.0%	143	2474	3.51	ESC_JA4785AA_AS	36995	36995	36995	36995	36995	8435	8435	6624	44	44	44	1	1								
ESC_FA0462AA	241732	SRR4788139;ILLUMINA;Paired;;SRX2318342	Human	2016	NA	Human	Human	Human; Homo sapiens	2016	3	NA	NA	Europe	United Kingdom	NA	NA	NA	NA	NA	NA	Public Health England	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA315192	SRP071789	NA	SAMN05966639	SRS1774941	3/11/16	3/11/16	ESC_FA0462AA	Assembled	45	274442	5038547	Escherichia coli / Shigella;98.55%	98	3367	3.51	ESC_JA4751AA_AS	21374	21374	21374	21374	21374	3473	3473	1592	44	44	44	1	1								
ESC_FA0604AA	215090	SRR4787723;ILLUMINA;Paired;;SRX2317926	Human	2016	NA	Human	Human	Human; Homo sapiens	2016	2	NA	NA	Europe	United Kingdom	NA	NA	NA	NA	NA	NA	Public Health England	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA315192	SRP071789	NA	SAMN05965727	SRS1774535	3/11/16	2/11/16	ESC_FA0604AA	Assembled	44	211775	5104415	Escherichia coli / Shigella;98.61%	106	3150	3.51	ESC_JA4609AA_AS	35521	35521	35521	10890	10890	9662	44	44	44	44	44	1	1								
ESC_FA0632AA	241731	SRR4787399;ILLUMINA;Paired;;SRX2317602	Human	2016	NA	Human	Human	Human; Homo sapiens	2016	3	NA	NA	Europe	United Kingdom	NA	NA	NA	NA	NA	NA	Public Health England	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA315192	SRP071789	NA	SAMN05965689	SRS1774214	3/11/16	2/11/16	ESC_FA0632AA	Assembled	67	203930	5047087	Escherichia coli / Shigella;100.0%	113	2430	3.51	ESC_JA4581AA_AS	21374	21374	21374	21374	21374	3473	3473	1592	44	44	44	1	1								
ESC_FA0647AA	168528	SRR4787373;ILLUMINA;Paired;;SRX2317576	Human	2015	NA	Human	Human	Human; Homo sapiens	2015	9	NA	NA	Europe	United Kingdom	NA	NA	NA	NA	NA	NA	Public Health England	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA315192	SRP071789	NA	SAMN05965657	SRS1774188	3/11/16	2/11/16	ESC_FA0647AA	Assembled	60	264072	5207983	Escherichia coli / Shigella;100.0%	144	3060	3.51	ESC_JA4566AA_AS	34881	34881	34881	34881	1104	1104	1104	1104	44	44	44	1	1								
ESC_FA0725AA	215089	SRR4787218;ILLUMINA;Paired;;SRX2317421	Human	2016	NA	Human	Human	Human; Homo sapiens	2016	2	NA	NA	Europe	United Kingdom	NA	NA	NA	NA	NA	NA	Public Health England	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA315192	SRP071789	NA	SAMN05965499	SRS1774040	3/11/16	2/11/16	ESC_FA0725AA	Assembled	45	192020	5091031	Escherichia coli / Shigella;97.29%	89	2037	3.51	ESC_JA4488AA_AS	35521	35521	35521	10890	10890	9662	44	44	44	44	44	1	1								
ESC_FA1491AA	304251	SRR4897628;ILLUMINA;Paired;;SRX2326872	Human	2016	NA	Human	Human	Human; Homo sapiens	2016	9	NA	NA	Europe	United Kingdom	NA	NA	NA	NA	NA	NA	Public Health England	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA315192	SRP071789	NA	SAMN05980888	SRS1782334	8/11/16	5/11/16	ESC_FA1491AA	Assembled	61	238971	5274498	Escherichia coli / Shigella;100.0%	146	2944	3.51	ESC_JA4010AA_AS	35013	35013	35013	35013	35013	1592	1592	1592	44	44	44	1	1								
ESC_FA1553AA	200613	SRR4897466;ILLUMINA;Paired;;SRX2326738	Environment	2015	Environmental	Environment	ND/Others	Enviromental	2015	12	NA	NA	Europe	United Kingdom	NA	NA	NA	NA	NA	NA	Public Health England	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA315192	SRP071789	NA	SAMN05980759	SRS1782198	8/11/16	5/11/16	ESC_FA1553AA	Assembled	63	357762	4984132	Escherichia coli / Shigella;100.0%	62	2459	3.51	ESC_JA3948AA_AS	34922	34922	12209	12209	12209	12209	12209	1592	44	44	44	1	1								
ESC_FA1647AA	168529	SRR4897258;ILLUMINA;Paired;;SRX2326534	Human	2015	NA	Human	Human	Human; Homo sapiens	2015	9	NA	NA	Europe	United Kingdom	NA	NA	NA	NA	NA	NA	Public Health England	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA315192	SRP071789	NA	SAMN05980464	SRS1782001	8/11/16	4/11/16	ESC_FA1647AA	Assembled	70	263705	5210668	Escherichia coli / Shigella;100.0%	175	3298	3.51	ESC_JA3853AA_AS	34881	34881	34881	34881	1104	1104	1104	1104	44	44	44	1	1								
ESC_FA1726AA	214593	SRR4897096;ILLUMINA;Paired;;SRX2326373	Human	2016	NA	Human	Human	Human; Homo sapiens	2016	2	NA	NA	Europe	United Kingdom	NA	NA	NA	NA	NA	NA	Public Health England	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA315192	SRP071789	NA	SAMN05980249	SRS1781806	8/11/16	4/11/16	ESC_FA1726AA	Assembled	77	238356	5109509	Escherichia coli / Shigella;98.57%	108	3137	3.51	ESC_JA3774AA_AS	37159	35521	35521	10890	10890	9662	44	44	44	44	44	1	1								
ESC_FA2337AA	200611	SRR5006424;ILLUMINA;Paired;;SRX2338253	NA	2015	NA	ND	ND/Others	Other	2015	12	NA	NA	Europe	United Kingdom	NA	NA	NA	NA	NA	NA	Public Health England	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA315192	SRP071789	NA	SAMN06006456	SRS1791261	14/11/16	9/11/16	ESC_FA2337AA	Assembled	102	294089	4931463	Escherichia coli / Shigella;98.25%	80	1681	3.51	ESC_JA5133AA_AS	35808	34922	12209	12209	12209	12209	12209	1592	44	44	44	1	1								
ESC_FA2672AA	208734	SRR5024316;ILLUMINA;Paired;;SRX2351028	Human	2016	NA	Human	Human	Human; Homo sapiens	2016	1	NA	NA	Europe	United Kingdom	NA	NA	NA	NA	NA	NA	Public Health England	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA315192	SRP071789	NA	SAMN06018996	SRS1801097	16/11/16	16/11/16	ESC_FA2672AA	Assembled	68	191719	5070622	Escherichia coli / Shigella;98.91%	165	2784	3.51	ESC_JA9326AA_AS	36470	36470	36470	36470	36470	36470	36470	1592	44	44	44	1	1								
ESC_FA2770AA	208780	SRR5023949;ILLUMINA;Paired;;SRX2350651	Human	2016	NA	Human	Human	Human; Homo sapiens	2016	1	NA	NA	Europe	United Kingdom	NA	NA	NA	NA	NA	NA	Public Health England	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA315192	SRP071789	NA	SAMN06018711	SRS1800751	16/11/16	16/11/16	ESC_FA2770AA	Assembled	84	225408	5125752	Escherichia coli / Shigella;95.74%	146	2061	3.51	ESC_KA3859AA_AS	37628	37628	37628	37628	37628	6748	6748	6624	44	44	44	1	1								
ESC_FA2913AA	178630	SRR5018373;ILLUMINA;Paired;;SRX2346432	Human	2015	NA	Human	Human	Human; Homo sapiens	2015	10	NA	NA	Europe	United Kingdom	NA	NA	NA	NA	NA	NA	Public Health England	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA315192	SRP071789	NA	SAMN06015619	SRS1797026	16/11/16	15/11/16	ESC_FA2913AA	Assembled	64	167798	5230300	Escherichia coli / Shigella;100.0%	181	6755	3.51	ESC_KA4244AA_AS	36373	36373	36373	36373	36373	8435	8435	6624	44	44	44	1	1								
ESC_FA2923AA	178629	SRR5018354;ILLUMINA;Paired;;SRX2346413	Human	2015	NA	Human	Human	Human; Homo sapiens	2015	10	NA	NA	Europe	United Kingdom	NA	NA	NA	NA	NA	NA	Public Health England	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA315192	SRP071789	NA	SAMN06015602	SRS1797009	16/11/16	15/11/16	ESC_FA2923AA	Assembled	61	173578	5232988	Escherichia coli / Shigella;100.0%	195	4672	3.51	ESC_JA8368AA_AS	36373	36373	36373	36373	36373	8435	8435	6624	44	44	44	1	1								
ESC_FA2971AA	203671	SRR5018286;ILLUMINA;Paired;;SRX2346345	Human	2016	NA	Human	Human	Human; Homo sapiens	2016	1	NA	NA	Europe	United Kingdom	NA	NA	NA	NA	NA	NA	Public Health England	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA315192	SRP071789	NA	SAMN06015307	SRS1796943	16/11/16	15/11/16	ESC_FA2971AA	Assembled	79	261597	5120320	Escherichia coli / Shigella;100.0%	131	2534	3.51	ESC_JA8284AA_AS	36368	36368	36368	10150	10150	10150	8435	6624	44	44	44	1	1								
ESC_FA2998AA	146041	SRR5017711;ILLUMINA;Paired;;SRX2346027	Human	2015	NA	Human	Human	Human; Homo sapiens	2015	7	NA	NA	Europe	United Kingdom	NA	NA	NA	NA	NA	NA	Public Health England	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA315192	SRP071789	NA	SAMN06015059	SRS1796845	16/11/16	15/11/16	ESC_FA2998AA	Assembled	67	98590	5529871	Escherichia coli / Shigella;99.28%	474	32347	3.51	ESC_JA8124AA_AS	36352	36352	36352	36352	36352	36352	55	55	44	44	44	1	1								
ESC_FA3124AA	200614	SRR5005502;ILLUMINA;Paired;;SRX2337330	Environment	2015	Environmental	Environment	ND/Others	Enviromental	2015	12	NA	NA	Europe	United Kingdom	NA	NA	NA	NA	NA	NA	Public Health England	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA315192	SRP071789	NA	SAMN06006083	SRS1790554	16/11/16	9/11/16	ESC_FA3124AA	Assembled	110	357937	4987784	Escherichia coli / Shigella;100.0%	71	2018	3.51	ESC_JA7639AA_AS	34922	34922	12209	12209	12209	12209	12209	1592	44	44	44	1	1								
