name	pMLST_scheme	pMLST
ESC_HA2050AA_AS	IncF RST	F1:A1:B1
ESC_HA2051AA_AS	IncF RST	F2:A-:B-
ESC_HA2052AA_AS	IncF RST	F36:A4:B1
ESC_HA2053AA_AS	IncF RST	F-:A-:B-
ESC_HA2054AA_AS	IncF RST	F-:A-:B-
ESC_HA2055AA_AS	IncF RST	F29:A-:B10
ESC_HA2056AA_AS	IncF RST	F1:A2:B20
ESC_HA2057AA_AS	IncF RST	F-:A1:B10
ESC_HA2059AA_AS	IncF RST	F-:A1:B32
ESC_HA2061AA_AS	IncF RST	F1:A2:B20
ESC_HA2063AA_AS	IncF RST	F43:A-:B-
ESC_HA2119AA_AS	IncF RST	F-:A-:B-
ESC_HA2500AA_AS	IncF RST	C4:A-:B-
ESC_HA2501AA_AS	IncF RST	F-:A-:B-
ESC_HA2503AA_AS	IncF RST	F29:A1:B10
ESC_HA2504AA_AS	IncF RST	F-:A-:B-
ESC_HA2505AA_AS	IncF RST	F1:A-:B54
ESC_HA2519AA_AS	IncF RST	F29:A-:B1
ESC_HA2520AA_AS	IncF RST	F-:A-:B-
ESC_HA2581AA_AS	IncF RST	F-:A-:B-
ESC_HA2582AA_AS	IncF RST	F-:A-:B-
ESC_HA2599AA_AS	IncF RST	F36:A4:B1
ESC_HA2604AA_AS	IncF RST	F2:A-:B1
ESC_HA2619AA_AS	IncF RST	F2:A1:B1
ESC_HA2622AA_AS	IncF RST	F29:A-:B10
ESC_HA2624AA_AS	IncF RST	F-:A-:B-
ESC_HA2625AA_AS	IncF RST	F-:A-:B-
ESC_HA2626AA_AS	IncF RST	F40:A-:B-
ESC_HA2627AA_AS	IncF RST	F-:A-:B-
ESC_HA2628AA_AS	IncF RST	C1:A6:B16
ESC_HA2629AA_AS	IncF RST	F95:A-:B-
ESC_HA2630AA_AS	IncF RST	F-:A-:B-
ESC_HA2631AA_AS	IncF RST	F-:A-:B-
ESC_HA2632AA_AS	IncF RST	F57:A-:B43
ESC_HA2633AA_AS	IncF RST	C1:A6:B16
ESC_HA2634AA_AS	IncF RST	F-:A-:B-
ESC_HA2635AA_AS	IncF RST	F-:A-:B-
ESC_HA2636AA_AS	IncF RST	F-:A-:B23
ESC_HA2637AA_AS	IncF RST	F-:A-:B-
ESC_HA2638AA_AS	IncF RST	F-:A-:B-
ESC_HA2639AA_AS	IncF RST	F-:A-:B-
ESC_HA2640AA_AS	IncF RST	F-:A-:B-
ESC_HA2654AA_AS	IncF RST	F23:A-:B3
ESC_HA2655AA_AS	IncF RST	F-:A-:B11
ESC_HA2656AA_AS	IncF RST	F23:A-:B3
ESC_HA2657AA_AS	IncF RST	F23:A-:B3
ESC_HA2658AA_AS	IncF RST	F-:A1:B-
ESC_HA2659AA_AS	IncF RST	F23:A-:B44
ESC_HA2660AA_AS	IncF RST	F23:A-:B44
ESC_HA2661AA_AS	IncF RST	F23:A-:B3
ESC_HA2662AA_AS	IncF RST	F23:A-:B44
ESC_HA2663AA_AS	IncF RST	F23:A-:B3
ESC_HA2664AA_AS	IncF RST	F23:A-:B3
ESC_HA2665AA_AS	IncF RST	F1:A2:B20
ESC_HA2666AA_AS	IncF RST	F-:A-:B-
ESC_HA2667AA_AS	IncF RST	F23:A-:B3
ESC_HA2668AA_AS	IncF RST	F23:A-:B3
ESC_HA2669AA_AS	IncF RST	F23:A-:B3
ESC_HA2670AA_AS	IncF RST	F63:A-:B-
ESC_HA2671AA_AS	IncF RST	F23:A-:B3
ESC_HA2672AA_AS	IncF RST	F23:A-:B3
ESC_HA2673AA_AS	IncF RST	F23:A-:B3
ESC_HA2674AA_AS	IncF RST	F23:A-:B3
ESC_HA2675AA_AS	IncF RST	F23:A-:B3
ESC_HA2676AA_AS	IncF RST	F23:A-:B3
ESC_HA2677AA_AS	IncF RST	F23:A-:B3
ESC_HA2678AA_AS	IncF RST	F23:A-:B3
ESC_HA2679AA_AS	IncF RST	F23:A-:B3
ESC_HA2680AA_AS	IncF RST	F23:A-:B3
ESC_HA2681AA_AS	IncF RST	F23:A-:B3
ESC_HA2682AA_AS	IncF RST	F23:A-:B3
ESC_HA2683AA_AS	IncF RST	F23:A-:B3
ESC_HA2684AA_AS	IncF RST	F-:A-:B-
ESC_HA2685AA_AS	IncF RST	F23:A-:B3
ESC_HA2687AA_AS	IncF RST	F23:A-:B3
ESC_HA2688AA_AS	IncF RST	F23:A-:B3
ESC_HA2689AA_AS	IncF RST	F23:A-:B3
ESC_HA2690AA_AS	IncF RST	F23:A-:B3
ESC_HA2696AA_AS	IncF RST	F23:A-:B44
ESC_HA2697AA_AS	IncF RST	F23:A-:B3
ESC_HA2698AA_AS	IncF RST	F23:A-:B3
ESC_HA2699AA_AS	IncF RST	F23:A-:B3
ESC_HA2700AA_AS	IncF RST	F23:A-:B3
ESC_HA2701AA_AS	IncF RST	F23:A-:B3
ESC_HA2702AA_AS	IncF RST	F23:A-:B3
ESC_HA2703AA_AS	IncF RST	F23:A-:B3
ESC_HA2704AA_AS	IncF RST	F23:A-:B3
ESC_HA2705AA_AS	IncF RST	F23:A-:B3
ESC_HA2706AA_AS	IncF RST	F23:A-:B3
ESC_HA2707AA_AS	IncF RST	F23:A-:B3
ESC_HA2708AA_AS	IncF RST	F23:A-:B3
ESC_HA2710AA_AS	IncF RST	F-:A-:B11
ESC_HA2711AA_AS	IncF RST	F-:A-:B11
ESC_HA2714AA_AS	IncF RST	F-:A-:B11
ESC_HA2715AA_AS	IncF RST	F-:A-:B11
ESC_HA2718AA_AS	IncF RST	F-:A-:B-
ESC_HA2719AA_AS	IncF RST	C1:A6:B16
ESC_HA2720AA_AS	IncF RST	F95:A-:B-
ESC_HA2731AA_AS	IncF RST	F-:A-:B-
ESC_HA2732AA_AS	IncF RST	F95:A-:B-
ESC_HA2733AA_AS	IncF RST	F-:A8:B42
ESC_HA2734AA_AS	IncF RST	C1:A-:B61
ESC_HA2735AA_AS	IncF RST	F-:A-:B-
ESC_HA2736AA_AS	IncF RST	C1:A6:B16
ESC_HA2737AA_AS	IncF RST	F56:A6:B16
ESC_HA2738AA_AS	IncF RST	C1:A6:B16
ESC_HA2739AA_AS	IncF RST	F-:A-:B-
ESC_HA2740AA_AS	IncF RST	F-:A-:B-
ESC_HA2741AA_AS	IncF RST	F56:A-:B61
ESC_HA2742AA_AS	IncF RST	C1:A6:B16
ESC_HA2743AA_AS	IncF RST	F-:A-:B-
ESC_HA2744AA_AS	IncF RST	C1:A6:B16
ESC_HA2745AA_AS	IncF RST	F-:A-:B-
ESC_HA2746AA_AS	IncF RST	F-:A6:B38
ESC_HA2747AA_AS	IncF RST	F95:A-:B-
ESC_HA2748AA_AS	IncF RST	F-:A-:B-
ESC_HA2749AA_AS	IncF RST	F-:A-:B-
ESC_HA2750AA_AS	IncF RST	F-:A-:B-
ESC_HA2751AA_AS	IncF RST	F104:A-:B-
ESC_HA2752AA_AS	IncF RST	C1:A6:B16
ESC_HA2753AA_AS	IncF RST	F-:A-:B-
ESC_HA2754AA_AS	IncF RST	F-:A-:B-
ESC_HA2755AA_AS	IncF RST	F112:A-:B16
ESC_HA2760AA_AS	IncF RST	F-:A-:B-
ESC_HA2761AA_AS	IncF RST	F2:A-:B1
ESC_HA2762AA_AS	IncF RST	F-:A-:B-
ESC_HA2763AA_AS	IncF RST	F-:A-:B-
ESC_HA2764AA_AS	IncF RST	F-:A-:B15
ESC_HA2765AA_AS	IncF RST	F-:A-:B-
ESC_HA2766AA_AS	IncF RST	F-:A-:B-
ESC_HA2767AA_AS	IncF RST	F-:A-:B-
ESC_HA2768AA_AS	IncF RST	F95:A-:B-
ESC_HA2769AA_AS	IncF RST	C1:A6:B16
ESC_HA2770AA_AS	IncF RST	F112:A-:B16
ESC_HA2771AA_AS	IncF RST	F2:A1:B-
ESC_HA2772AA_AS	IncF RST	C1:A6:B16
ESC_HA2773AA_AS	IncF RST	C1:A6:B16
ESC_HA2774AA_AS	IncF RST	F-:A-:B-
ESC_HA2775AA_AS	IncF RST	F95:A-:B-
ESC_HA2776AA_AS	IncF RST	F-:A-:B-
ESC_HA2777AA_AS	IncF RST	F56:A6:B10
ESC_HA2778AA_AS	IncF RST	F56:A6:B10
ESC_HA2779AA_AS	IncF RST	F-:A-:B-
ESC_HA2780AA_AS	IncF RST	F-:A-:B-
ESC_HA2781AA_AS	IncF RST	C1:A6:B16
ESC_HA2782AA_AS	IncF RST	F13:A6:B16
ESC_HA2783AA_AS	IncF RST	F23:A-:B-
ESC_HA2784AA_AS	IncF RST	F-:A-:B-
ESC_HA2785AA_AS	IncF RST	F-:A-:B-
ESC_HA2786AA_AS	IncF RST	F95:A-:B-
ESC_HA2787AA_AS	IncF RST	F56:A6:B16
ESC_HA2788AA_AS	IncF RST	F-:A-:B-
ESC_HA2789AA_AS	IncF RST	F89:A-:B-
ESC_HA2790AA_AS	IncF RST	C1:A6:B16
ESC_HA2791AA_AS	IncF RST	C1:A6:B16
ESC_HA2792AA_AS	IncF RST	C1:A6:B16
ESC_HA3021AA_AS	IncF RST	F31:A4:B1
ESC_HA3022AA_AS	IncF RST	F36:A1:B20
ESC_HA3023AA_AS	IncF RST	F36:A1:B20
ESC_HA3024AA_AS	IncF RST	F36:A1:B20
ESC_HA3028AA_AS	IncF RST	F-:A-:B-
ESC_HA3029AA_AS	IncF RST	F23:A-:B3
ESC_HA3087AA_AS	IncF RST	F1:A1:B1
ESC_HA3088AA_AS	IncF RST	F1:A1:B1
ESC_HA3270AA_AS	IncF RST	F72:A-:B3
ESC_HA3271AA_AS	IncF RST	F23:A-:B3
ESC_HA3272AA_AS	IncF RST	F23:A-:B3
ESC_HA3273AA_AS	IncF RST	F23:A-:B3
ESC_HA3274AA_AS	IncF RST	F23:A-:B3
ESC_HA3275AA_AS	IncF RST	F23:A-:B3
ESC_HA3276AA_AS	IncF RST	F23:A-:B3
ESC_HA3277AA_AS	IncF RST	F23:A-:B3
ESC_HA3278AA_AS	IncF RST	F23:A-:B3
ESC_HA3279AA_AS	IncF RST	F23:A-:B3
ESC_HA3280AA_AS	IncF RST	F23:A-:B3
ESC_HA3281AA_AS	IncF RST	F23:A-:B3
ESC_HA3282AA_AS	IncF RST	F23:A-:B3
ESC_HA3283AA_AS	IncF RST	F23:A-:B3
ESC_HA3284AA_AS	IncF RST	F23:A-:B3
ESC_HA3285AA_AS	IncF RST	F23:A-:B3
ESC_HA3286AA_AS	IncF RST	F23:A-:B3
ESC_HA3287AA_AS	IncF RST	F23:A-:B3
ESC_HA3288AA_AS	IncF RST	F-:A-:B59
ESC_HA3289AA_AS	IncF RST	F23:A-:B3
ESC_HA3290AA_AS	IncF RST	F23:A-:B3
ESC_HA3291AA_AS	IncF RST	F23:A-:B3
ESC_HA3292AA_AS	IncF RST	F23:A-:B3
ESC_HA3293AA_AS	IncF RST	F23:A-:B3
ESC_HA3294AA_AS	IncF RST	F23:A-:B3
ESC_HA3295AA_AS	IncF RST	F23:A-:B3
ESC_HA3296AA_AS	IncF RST	F23:A-:B3
ESC_HA3297AA_AS	IncF RST	F23:A-:B3
ESC_HA3298AA_AS	IncF RST	F23:A-:B3
ESC_HA3299AA_AS	IncF RST	F23:A-:B3
ESC_HA3300AA_AS	IncF RST	F23:A-:B3
ESC_HA3301AA_AS	IncF RST	F23:A-:B3
ESC_HA3302AA_AS	IncF RST	F23:A-:B3
ESC_HA3303AA_AS	IncF RST	F23:A-:B3
ESC_HA3304AA_AS	IncF RST	F23:A-:B3
ESC_HA3305AA_AS	IncF RST	F23:A-:B3
ESC_HA3580AA_AS	IncF RST	F-:A-:B-
ESC_HA3581AA_AS	IncF RST	F-:A-:B-
ESC_HA3582AA_AS	IncF RST	F-:A-:B-
ESC_HA3583AA_AS	IncF RST	F-:A-:B-
ESC_HA3584AA_AS	IncF RST	F-:A-:B11
ESC_HA3585AA_AS	IncF RST	F-:A-:B-
ESC_HA3586AA_AS	IncF RST	F-:A-:B-
ESC_HA3587AA_AS	IncF RST	F-:A-:B-
ESC_HA3588AA_AS	IncF RST	F-:A-:B-
ESC_HA3589AA_AS	IncF RST	F-:A-:B11
ESC_HA3593AA_AS	IncF RST	F2:A-:B11
ESC_HA3594AA_AS	IncF RST	F2:A6:B1
ESC_HA3623AA_AS	IncF RST	F-:A-:B-
ESC_HA3937AA_AS	IncF RST	F5:A-:B-
ESC_HA3938AA_AS	IncF RST	F-:A-:B11
ESC_HA3944AA_AS	IncF RST	F-:A-:B13
ESC_HA3945AA_AS	IncF RST	F-:A-:B11
ESC_HA3946AA_AS	IncF RST	F-:A-:B11
ESC_HA3947AA_AS	IncF RST	F-:A-:B11
ESC_HA3949AA_AS	IncF RST	F-:A-:B13
ESC_HA3950AA_AS	IncF RST	F2:A-:B11
ESC_HA3951AA_AS	IncF RST	F5:A-:B-
ESC_HA3952AA_AS	IncF RST	F-:A-:B-
ESC_HA3953AA_AS	IncF RST	F-:A-:B13
ESC_HA3954AA_AS	IncF RST	F-:A-:B11
ESC_HA3955AA_AS	IncF RST	F-:A-:B13
ESC_HA3956AA_AS	IncF RST	F-:A-:B11
ESC_HA3957AA_AS	IncF RST	F-:A-:B11
ESC_HA3958AA_AS	IncF RST	F-:A-:B-
ESC_HA3959AA_AS	IncF RST	F5:A-:B-
ESC_HA3960AA_AS	IncF RST	F5:A-:B-
ESC_HA3968AA_AS	IncF RST	F5:A-:B-
ESC_HA3969AA_AS	IncF RST	F1:A2:B20
ESC_HA3970AA_AS	IncF RST	F-:A-:B11
ESC_HA4023AA_AS	IncF RST	F49:A1:B1
ESC_HA4206AA_AS	IncF RST	F48:A-:B25
ESC_HA4207AA_AS	IncF RST	F48:A-:B25
ESC_HA4260AA_AS	IncF RST	F-:A-:B13
ESC_HA4376AA_AS	IncF RST	F1:A1:B16
ESC_HA4377AA_AS	IncF RST	C4:A-:B1
ESC_HA4378AA_AS	IncF RST	F1:A1:B16
ESC_HA4379AA_AS	IncF RST	F1:A1:B16
ESC_HA4380AA_AS	IncF RST	C4:A-:B1
ESC_HA4381AA_AS	IncF RST	F34:A4:B1
ESC_HA4382AA_AS	IncF RST	C4:A-:B1
ESC_HA4383AA_AS	IncF RST	F1:A2:B20
ESC_HA4384AA_AS	IncF RST	F1:A1:B16
ESC_HA4385AA_AS	IncF RST	C4:A-:B1
ESC_HA4386AA_AS	IncF RST	F31:A4:B1
ESC_HA4387AA_AS	IncF RST	F-:A-:B11
ESC_HA4416AA_AS	IncF RST	F-:A-:B11
ESC_HA4417AA_AS	IncF RST	F-:A-:B-
ESC_HA4759AA_AS	IncF RST	F-:A-:B-
ESC_HA4760AA_AS	IncF RST	F36:A16:B-
ESC_HA4766AA_AS	IncF RST	F28:A-:B10
ESC_HA4767AA_AS	IncF RST	F1:A1:B16
ESC_HA4768AA_AS	IncF RST	F1:A1:B16
ESC_HA4769AA_AS	IncF RST	F2:A1:B-
ESC_HA4770AA_AS	IncF RST	F1:A1:B16
ESC_HA4771AA_AS	IncF RST	F31:A4:B1
ESC_HA4773AA_AS	IncF RST	F1:A2:B20
ESC_HA4774AA_AS	IncF RST	F40:A-:B11
ESC_HA4775AA_AS	IncF RST	F40:A-:B11
ESC_HA4776AA_AS	IncF RST	F2:A-:B-
ESC_HA4778AA_AS	IncF RST	F23:A-:B-
ESC_HA4779AA_AS	IncF RST	F23:A-:B-
ESC_HA4780AA_AS	IncF RST	F2:A-:B-
ESC_HA4781AA_AS	IncF RST	F-:A-:B-
ESC_HA4782AA_AS	IncF RST	F-:A-:B-
ESC_HA4783AA_AS	IncF RST	F2:A-:B-
ESC_HA4784AA_AS	IncF RST	F-:A-:B-
ESC_HA4785AA_AS	IncF RST	F2:A-:B-
ESC_HA4786AA_AS	IncF RST	F-:A-:B-
ESC_HA4787AA_AS	IncF RST	F2:A-:B-
ESC_HA4788AA_AS	IncF RST	F2:A-:B-
ESC_HA4789AA_AS	IncF RST	F-:A-:B-
ESC_HA4790AA_AS	IncF RST	F-:A-:B-
ESC_HA4791AA_AS	IncF RST	F-:A-:B-
ESC_HA4792AA_AS	IncF RST	F2:A-:B-
ESC_HA4793AA_AS	IncF RST	F104:A-:B-
ESC_HA4794AA_AS	IncF RST	F-:A-:B-
ESC_HA4795AA_AS	IncF RST	F104:A-:B-
ESC_HA4796AA_AS	IncF RST	F-:A-:B-
ESC_HA4798AA_AS	IncF RST	F-:A-:B-
ESC_HA4799AA_AS	IncF RST	F-:A-:B-
ESC_HA4800AA_AS	IncF RST	F-:A-:B-
ESC_HA4801AA_AS	IncF RST	F2:A-:B-
ESC_HA4802AA_AS	IncF RST	F2:A-:B-
ESC_HA4803AA_AS	IncF RST	F-:A-:B-
ESC_HA4804AA_AS	IncF RST	F2:A-:B-
ESC_HA4805AA_AS	IncF RST	F104:A-:B-
ESC_HA4806AA_AS	IncF RST	F-:A-:B-
ESC_HA4807AA_AS	IncF RST	F-:A-:B-
ESC_HA4808AA_AS	IncF RST	F23:A-:B-
ESC_HA4809AA_AS	IncF RST	F-:A-:B-
ESC_HA4810AA_AS	IncF RST	F2:A-:B-
ESC_HA4811AA_AS	IncF RST	F-:A-:B-
ESC_HA4812AA_AS	IncF RST	F-:A-:B-
ESC_HA4813AA_AS	IncF RST	F-:A-:B-
ESC_HA4814AA_AS	IncF RST	F23:A-:B-
ESC_HA4815AA_AS	IncF RST	F2:A-:B-
ESC_HA4816AA_AS	IncF RST	F-:A-:B-
ESC_HA4817AA_AS	IncF RST	F2:A-:B-
ESC_HA4818AA_AS	IncF RST	F23:A-:B3
ESC_HA4819AA_AS	IncF RST	F23:A-:B3
ESC_HA4820AA_AS	IncF RST	F23:A-:B3
ESC_HA4821AA_AS	IncF RST	F23:A-:B3
ESC_HA4822AA_AS	IncF RST	F43:A-:B3
ESC_HA4823AA_AS	IncF RST	F23:A-:B3
ESC_HA4824AA_AS	IncF RST	F23:A-:B3
ESC_HA4825AA_AS	IncF RST	F43:A-:B3
ESC_HA4826AA_AS	IncF RST	F23:A-:B3
ESC_HA4827AA_AS	IncF RST	F23:A-:B3
ESC_HA4828AA_AS	IncF RST	F23:A-:B3
ESC_HA4829AA_AS	IncF RST	F43:A-:B3
ESC_HA4830AA_AS	IncF RST	F23:A-:B3
ESC_HA4831AA_AS	IncF RST	F23:A-:B3
ESC_HA4832AA_AS	IncF RST	F43:A-:B3
ESC_HA4833AA_AS	IncF RST	F23:A-:B3
ESC_HA4834AA_AS	IncF RST	F43:A-:B3
ESC_HA4835AA_AS	IncF RST	F43:A-:B3
ESC_HA4836AA_AS	IncF RST	F43:A-:B3
ESC_HA4837AA_AS	IncF RST	F43:A-:B3
ESC_HA4838AA_AS	IncF RST	F23:A-:B3
ESC_HA4839AA_AS	IncF RST	F43:A-:B3
ESC_HA4840AA_AS	IncF RST	F23:A-:B3
ESC_HA4841AA_AS	IncF RST	F43:A-:B3
ESC_HA4842AA_AS	IncF RST	F23:A-:B3
ESC_HA4843AA_AS	IncF RST	F43:A-:B3
ESC_HA4844AA_AS	IncF RST	F43:A-:B3
ESC_HA4845AA_AS	IncF RST	F23:A-:B3
ESC_HA4846AA_AS	IncF RST	F23:A-:B3
ESC_HA4847AA_AS	IncF RST	F43:A-:B3
ESC_HA4848AA_AS	IncF RST	F23:A-:B3
ESC_HA4849AA_AS	IncF RST	F23:A-:B3
ESC_HA4850AA_AS	IncF RST	F23:A-:B3
ESC_HA4851AA_AS	IncF RST	F43:A-:B3
ESC_HA4852AA_AS	IncF RST	F23:A-:B3
ESC_HA4853AA_AS	IncF RST	F23:A-:B3
ESC_HA4854AA_AS	IncF RST	F23:A-:B3
ESC_HA4855AA_AS	IncF RST	F23:A-:B3
ESC_HA4856AA_AS	IncF RST	F23:A-:B3
ESC_HA4857AA_AS	IncF RST	F43:A-:B3
ESC_HA4858AA_AS	IncF RST	F23:A-:B3
ESC_HA4859AA_AS	IncF RST	F43:A-:B3
ESC_HA4860AA_AS	IncF RST	F43:A-:B3
ESC_HA4861AA_AS	IncF RST	F23:A-:B3
ESC_HA4862AA_AS	IncF RST	F23:A-:B3
ESC_HA4863AA_AS	IncF RST	F23:A-:B3
ESC_HA4864AA_AS	IncF RST	F43:A-:B3
ESC_HA4865AA_AS	IncF RST	F23:A-:B3
ESC_HA4866AA_AS	IncF RST	F23:A-:B3
ESC_HA4867AA_AS	IncF RST	F23:A-:B3
ESC_HA4868AA_AS	IncF RST	F23:A-:B3
ESC_HA4869AA_AS	IncF RST	F23:A-:B3
ESC_HA4870AA_AS	IncF RST	F23:A-:B3
ESC_HA4871AA_AS	IncF RST	F43:A-:B3
ESC_HA4872AA_AS	IncF RST	F23:A-:B3
ESC_HA4873AA_AS	IncF RST	F23:A-:B3
ESC_HA4874AA_AS	IncF RST	F23:A-:B3
ESC_HA4875AA_AS	IncF RST	F23:A-:B3
ESC_HA4876AA_AS	IncF RST	F23:A-:B3
ESC_HA4879AA_AS	IncF RST	F23:A-:B3
ESC_HA4880AA_AS	IncF RST	F23:A-:B3
ESC_HA4881AA_AS	IncF RST	F23:A-:B3
ESC_HA4882AA_AS	IncF RST	F23:A-:B3
ESC_HA4883AA_AS	IncF RST	F23:A-:B3
ESC_HA4884AA_AS	IncF RST	F43:A-:B3
ESC_HA4885AA_AS	IncF RST	F23:A-:B3
ESC_HA4886AA_AS	IncF RST	F23:A-:B3
ESC_HA4887AA_AS	IncF RST	F23:A-:B3
ESC_HA4888AA_AS	IncF RST	F43:A-:B3
ESC_HA4889AA_AS	IncF RST	F23:A-:B3
ESC_HA4890AA_AS	IncF RST	F23:A-:B3
ESC_HA4891AA_AS	IncF RST	F43:A-:B3
ESC_HA4892AA_AS	IncF RST	F43:A-:B3
ESC_HA4893AA_AS	IncF RST	F23:A-:B3
ESC_HA4894AA_AS	IncF RST	F23:A-:B3
ESC_HA4895AA_AS	IncF RST	F23:A-:B3
ESC_HA4896AA_AS	IncF RST	F23:A-:B3
ESC_HA4897AA_AS	IncF RST	F43:A-:B-
ESC_HA4898AA_AS	IncF RST	F23:A-:B3
ESC_HA4899AA_AS	IncF RST	F23:A-:B3
ESC_HA4900AA_AS	IncF RST	F43:A-:B3
ESC_HA4901AA_AS	IncF RST	F43:A-:B3
ESC_HA4902AA_AS	IncF RST	F23:A-:B3
ESC_HA4903AA_AS	IncF RST	F43:A-:B3
ESC_HA4904AA_AS	IncF RST	F23:A-:B3
ESC_HA4905AA_AS	IncF RST	F43:A-:B3
ESC_HA4906AA_AS	IncF RST	F23:A-:B3
ESC_HA4907AA_AS	IncF RST	F23:A-:B3
ESC_HA4908AA_AS	IncF RST	F43:A-:B3
ESC_HA4909AA_AS	IncF RST	F43:A-:B3
ESC_HA4910AA_AS	IncF RST	F43:A-:B3
ESC_HA4911AA_AS	IncF RST	F43:A-:B3
ESC_HA4912AA_AS	IncF RST	F43:A-:B3
ESC_HA4913AA_AS	IncF RST	F43:A-:B3
ESC_HA4914AA_AS	IncF RST	F23:A-:B3
ESC_HA4915AA_AS	IncF RST	F23:A-:B3
ESC_HA4916AA_AS	IncF RST	F43:A-:B3
ESC_HA4917AA_AS	IncF RST	F43:A-:B3
ESC_HA4918AA_AS	IncF RST	F43:A-:B3
ESC_HA4919AA_AS	IncF RST	F23:A-:B3
ESC_HA4920AA_AS	IncF RST	F43:A-:B3
ESC_HA4921AA_AS	IncF RST	F23:A-:B3
ESC_HA4922AA_AS	IncF RST	F43:A-:B3
ESC_HA4923AA_AS	IncF RST	F23:A-:B3
ESC_HA4924AA_AS	IncF RST	F43:A-:B3
ESC_HA4925AA_AS	IncF RST	F43:A-:B3
ESC_HA4926AA_AS	IncF RST	F23:A-:B3
ESC_HA4927AA_AS	IncF RST	F43:A-:B3
ESC_HA4928AA_AS	IncF RST	F23:A-:B3
ESC_HA4929AA_AS	IncF RST	F23:A-:B3
ESC_HA4930AA_AS	IncF RST	F43:A-:B3
ESC_HA4931AA_AS	IncF RST	F43:A-:B3
ESC_HA4932AA_AS	IncF RST	F43:A-:B3
ESC_HA4933AA_AS	IncF RST	F43:A-:B3
ESC_HA4934AA_AS	IncF RST	F43:A-:B3
ESC_HA4935AA_AS	IncF RST	F23:A-:B3
ESC_HA4936AA_AS	IncF RST	F23:A-:B3
ESC_HA4957AA_AS	IncF RST	F23:A-:B3
ESC_HA4958AA_AS	IncF RST	F23:A-:B3
ESC_HA4959AA_AS	IncF RST	F23:A-:B3
ESC_HA4960AA_AS	IncF RST	F43:A-:B3
ESC_HA4961AA_AS	IncF RST	F23:A-:B3
ESC_HA4962AA_AS	IncF RST	F23:A-:B3
ESC_HA4963AA_AS	IncF RST	F23:A-:B3
ESC_HA4964AA_AS	IncF RST	F23:A-:B3
ESC_HA4965AA_AS	IncF RST	F23:A-:B3
ESC_HA4966AA_AS	IncF RST	F43:A-:B3
ESC_HA4967AA_AS	IncF RST	F23:A-:B3
ESC_HA4968AA_AS	IncF RST	F23:A-:B3
ESC_HA4969AA_AS	IncF RST	F23:A-:B3
ESC_HA4970AA_AS	IncF RST	F23:A-:B3
ESC_HA4971AA_AS	IncF RST	F23:A-:B3
ESC_HA4972AA_AS	IncF RST	F23:A-:B3
ESC_HA4973AA_AS	IncF RST	F23:A-:B3
ESC_HA4974AA_AS	IncF RST	F43:A-:B3
ESC_HA4975AA_AS	IncF RST	F23:A-:B3
ESC_HA4976AA_AS	IncF RST	F23:A-:B3
ESC_HA4977AA_AS	IncF RST	F43:A-:B3
ESC_HA4978AA_AS	IncF RST	F43:A-:B3
ESC_HA4979AA_AS	IncF RST	F24:A-:B1
ESC_HA4980AA_AS	IncF RST	F29:A-:B10
ESC_HA4981AA_AS	IncF RST	F-:A-:B-
ESC_HA4982AA_AS	IncF RST	F55:A-:B-
ESC_HA4983AA_AS	IncF RST	F-:A-:B-
ESC_HA4984AA_AS	IncF RST	F-:A-:B-
ESC_HA4985AA_AS	IncF RST	F29:A-:B10
ESC_HA4986AA_AS	IncF RST	C4:A-:B-
ESC_HA4987AA_AS	IncF RST	F1:A2:B20
ESC_HA4988AA_AS	IncF RST	F-:A-:B-
ESC_HA4989AA_AS	IncF RST	F2:A1:B-
ESC_HA4990AA_AS	IncF RST	F1:A2:B20
ESC_HA4991AA_AS	IncF RST	C4:A-:B20
ESC_HA4992AA_AS	IncF RST	F-:A-:B-
ESC_HA4993AA_AS	IncF RST	F-:A-:B-
ESC_HA4994AA_AS	IncF RST	F-:A-:B-
ESC_HA4995AA_AS	IncF RST	F10:A-:B10
ESC_HA4996AA_AS	IncF RST	F-:A-:B-
ESC_HA4997AA_AS	IncF RST	F-:A1:B23
ESC_HA4998AA_AS	IncF RST	F1:A2:B20
ESC_HA4999AA_AS	IncF RST	F40:A-:B1
ESC_HA5000AA_AS	IncF RST	F-:A-:B-
ESC_HA5001AA_AS	IncF RST	F10:A-:B10
ESC_HA5002AA_AS	IncF RST	F-:A-:B-
ESC_HA5003AA_AS	IncF RST	F2:A1:B-
ESC_HA5004AA_AS	IncF RST	F2:A1:B-
ESC_HA5005AA_AS	IncF RST	F51:A-:B10
ESC_HA5007AA_AS	IncF RST	F-:A-:B-
ESC_HA5008AA_AS	IncF RST	F1:A2:B20
ESC_HA5009AA_AS	IncF RST	F-:A-:B-
ESC_HA5010AA_AS	IncF RST	F1:A1:B20
ESC_HA5011AA_AS	IncF RST	F1:A2:B20
ESC_HA5012AA_AS	IncF RST	F-:A-:B-
ESC_HA5013AA_AS	IncF RST	F-:A-:B-
ESC_HA5014AA_AS	IncF RST	F2:A1:B-
ESC_HA5015AA_AS	IncF RST	F89:A-:B-
ESC_HA5016AA_AS	IncF RST	F29:A-:B10
ESC_HA5017AA_AS	IncF RST	F29:A-:B10
ESC_HA5018AA_AS	IncF RST	F2:A1:B-
ESC_HA5019AA_AS	IncF RST	F-:A1:B32
